id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,availability_365
353955,Rental unit in Austin · 2 bedrooms · 1 bed,1792021,Mykel,78746,30.34574,-97.80069,Entire home/apt,225,3,1,2012-03-15,0
354263,Guesthouse in Austin · ★4.90 · 1 bedroom · 2 beds · 1 bath,1752493,Gigi,78704,30.24821,-97.76343,Entire home/apt,125,1,404,2023-09-04,312
354513,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2.5 baths,1795232,Sara,78702,30.25884,-97.73056,Entire home/apt,630,3,5,2017-03-15,0
354569,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2 baths,2049988,Mike,78703,30.28885,-97.76001,Entire home/apt,248,3,11,2017-07-05,0
355176,Rental unit in Austin · ★4.85 · 1 bedroom · 1 bed · 1 bath,1798140,Scott,78745,30.22187,-97.7747,Entire home/apt,110,30,21,2021-05-02,0
355232,Home in Austin · ★5.0 · 3 bedrooms · 7 beds,1798084,Jeffrey,78704,30.24748,-97.74724,Entire home/apt,1000,1,3,2017-03-19,365
355328,Home in Austin · 1 bedroom · 1 bed · 1 bath,1798834,Joan,78704,30.23928,-97.77907,Entire home/apt,100,1,0,,0
355792,Rental unit in Austin · ★4.85 · 1 bedroom · 1 bed · 1 bath,1801114,An,78703,30.28097,-97.75393,Entire home/apt,97,2,14,2021-11-29,0
356675,Home in Austin · 3 bedrooms · 4 beds · 2.5 baths,1805253,Trey,78703,30.3054,-97.76974,Entire home/apt,1050,30,2,2013-06-01,0
356719,Home in Austin · 3 bedrooms · 3 beds · 2 baths,1805524,Jai,78723,30.30571,-97.69464,Entire home/apt,300,2,1,2012-11-20,0
356837,Townhouse in Austin · ★4.85 · 2 bedrooms · 5 beds · 2.5 baths,1806205,Varun,78701,30.28184,-97.74276,Entire home/apt,356,30,35,2022-07-22,268
357529,Home in Austin · ★4.98 · 2 bedrooms · 2 beds · 1 bath,1808807,Renee,78704,30.25478,-97.76854,Entire home/apt,190,3,356,2023-09-04,161
358164,Cabin in Austin · ★4.95 · 1 bedroom · 2 beds · 1 private bath,1812799,Monica,78751,30.3124,-97.72007,Private room,102,2,231,2023-06-29,275
358643,Home in Austin · 2 bedrooms · 1 bed · 0 baths,1815367,Kathy,78704,30.22971,-97.76695,Entire home/apt,800,1,0,,0
362460,Home in Austin · 2 bedrooms · 2 beds · 1 bath,1831617,Chris,78756,30.31744,-97.74547,Entire home/apt,625,4,0,,0
362525,Cottage in Austin · ★4.88 · 2 bedrooms · 1 bed · 1 bath,1827423,Vicki,78741,30.22314,-97.71985,Entire home/apt,65,30,40,2019-10-28,326
362662,Home in Austin · ★4.82 · 4 bedrooms · 9 beds · 4 baths,1832618,Robert,78702,30.25313,-97.72534,Entire home/apt,471,2,109,2023-05-01,332
363040,Guest suite in Austin · ★4.82 · Studio · 2 beds · 1 bath,213651,Daniel,78704,30.25433,-97.77582,Entire home/apt,83,1,397,2023-08-20,2
363944,Home in Austin · ★4.94 · 5 bedrooms · 7 beds · 4 baths,1840480,Scott & Sally,78704,30.25795,-97.77202,Entire home/apt,517,4,33,2023-05-08,80
364025,Rental unit in Austin · ★4.69 · 1 bedroom · 2 beds · 1 bath,1839064,Adriana,78703,30.27371,-97.75301,Entire home/apt,225,5,13,2019-03-14,0
364269,Home in Austin · ★4.88 · 3 bedrooms · 4 beds · 2.5 baths,1840480,Scott & Sally,78704,30.25954,-97.76978,Entire home/apt,224,4,110,2023-08-20,190
365471,Home in Austin · ★4.82 · 3 bedrooms · 4 beds · 2.5 baths,1845598,D.K.,78702,30.25917,-97.73425,Entire home/apt,492,1,104,2023-04-16,107
367356,Cottage in Austin · ★4.75 · 2 bedrooms · 3 beds · 1 bath,1488733,Vacasa Texas,78751,30.3065,-97.72278,Entire home/apt,140,1,179,2022-11-06,360
367789,Home in Austin · 4 bedrooms · 6 beds · 4.5 baths,1856695,John,78703,30.30549,-97.77147,Entire home/apt,2150,4,1,2014-03-17,0
368057,Home in Austin · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,1858184,Carlos,78723,30.29608,-97.70658,Entire home/apt,160,72,15,2021-08-08,0
369090,Rental unit in Austin · 2 bedrooms · 1 bed · 1 bath,1861886,Sarah,78704,30.25858,-97.75181,Entire home/apt,650,1,0,,0
381240,Townhouse in Austin · ★5.0 · 2 bedrooms · 2 beds · 2.5 baths,1887493,Sobena,78704,30.2538,-97.74359,Entire home/apt,398,4,9,2022-10-24,202
383603,Home in Austin · ★4.88 · 1 bedroom · 1 bed · 1 shared bath,1901242,Leslie,78702,30.25772,-97.7252,Private room,78,4,115,2023-03-30,15
406911,Guest suite in Austin · ★4.95 · 1 bedroom · 1 bed · 1 bath,1652515,Cynthia,78704,30.25909,-97.756,Entire home/apt,155,1,432,2023-08-13,337
412290,Rental unit in Austin · ★4.67 · 1 bedroom · 2 beds · 1.5 baths,1726978,Benjamin,78704,30.23899,-97.7522,Private room,47,3,52,2018-01-17,0
424279,Condo in Austin · ★4.89 · 2 bedrooms · 3 beds · 2 baths,1275188,Susie & Eoin,78704,30.241,-97.75371,Entire home/apt,153,30,27,2022-04-09,157
430683,Home in Austin · 3 bedrooms · 3 beds · 2 baths,2141281,Melanie,78731,30.33875,-97.76135,Entire home/apt,695,31,2,2016-05-30,62
433996,Loft in Austin · ★4.82 · 1 bedroom · 1 bed · 2 baths,2157243,Sean,78704,30.26139,-97.77566,Entire home/apt,119,2,288,2023-08-20,125
435211,Rental unit in Austin · ★4.84 · 1 bedroom · 1 bed · 1 shared bath,1644218,Cecily,78701,30.27241,-97.74894,Private room,82,2,164,2020-02-15,0
442720,Home in Austin · ★4.81 · 4 bedrooms · 5 beds · 3 baths,2200336,Gretchen,78746,30.29948,-97.79728,Entire home/apt,253,3,103,2023-02-26,160
461404,Bungalow in Austin · ★4.77 · 2 bedrooms · 3 beds · 1 bath,1021729,Nita,78756,30.3239,-97.731,Entire home/apt,112,2,97,2023-07-30,302
474901,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 3 baths,2354063,Marit,78704,30.25174,-97.78213,Entire home/apt,599,2,5,2016-10-10,353
479197,Condo in Austin · ★4.94 · 1 bedroom · 1 bed · 1 private bath,1918269,Amanda,78704,30.258,-97.75195,Private room,61,30,33,2023-05-12,214
485360,Condo in Austin · ★4.96 · Studio · 1 bed · 1 bath,2402591,Jane,78702,30.26778,-97.72849,Entire home/apt,149,4,150,2023-05-28,39
501861,Guesthouse in Austin · ★4.97 · 2 bedrooms · 2 beds · 1 bath,2476440,Michelle,78704,30.253061,-97.745712,Entire home/apt,289,2,102,2023-05-24,327
510168,Home in Austin · ★4.93 · 3 bedrooms · 7 beds · 2 baths,793021,Steve,78733,30.34253,-97.8616,Entire home/apt,314,2,121,2023-08-13,338
517378,Rental unit in Austin · 2 bedrooms · 2 beds · 2 baths,2546917,Clint,78745,30.20976,-97.81729,Entire home/apt,250,1,0,,0
517430,Rental unit in Austin · ★4.99 · 1 bedroom · 2 beds · 1 bath,2546775,Rice,78705,30.29961,-97.73449,Entire home/apt,130,2,184,2023-08-31,90
522136,Rental unit in Austin · ★4.96 · 1 bedroom · 2 beds · 1 bath,2567934,Alexis,78701,30.27936,-97.74362,Entire home/apt,130,3,498,2023-09-01,118
525231,Guesthouse in Austin · ★4.89 · 2 bedrooms · 2 beds · 1 bath,2507231,Kris,78757,30.34024,-97.73739,Entire home/apt,124,2,114,2023-07-11,132
528338,Rental unit in Austin · ★4.90 · 1 bedroom · 2 beds · 1 bath,2595932,Amber,78704,30.2619,-97.76328,Entire home/apt,99,3,530,2023-08-13,12
530483,Home in Austin · ★4.54 · 2 bedrooms · 2 beds · 2 baths,359112,Sara,78722,30.29288,-97.71964,Entire home/apt,325,28,16,2022-12-03,83
540377,Home in Austin · ★5.0 · 3 bedrooms · 4 beds · 2 baths,989596,John,78704,30.24852,-97.74502,Entire home/apt,255,3,7,2020-03-21,0
542124,Home in Austin · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,2457470,Sharon,78702,30.27514,-97.71954,Private room,105,2,54,2023-04-30,354
560094,Home in Austin · ★4.88 · 4 bedrooms · 3 beds · 3 baths,4335991,Karen,78704,30.2478,-97.786,Entire home/apt,450,2,90,2023-04-30,298
563735,Home in Austin · 1 bedroom · 1 bed · 1 bath,2771838,Pamela,78704,30.25289,-97.79371,Private room,55,30,1,2013-10-07,365
587572,Condo in Austin · ★4.78 · 1 bedroom · 1 bed · 1 bath,7976770,Andrew,78704,30.24546,-97.76627,Entire home/apt,100,2,193,2022-12-17,160
592958,Home in Austin · ★4.91 · 3 bedrooms · 4 beds · 1.5 baths,2927288,Tracy,78704,30.24373,-97.75394,Entire home/apt,286,2,92,2023-09-04,10
602877,Condo in Austin · ★3.75 · 1 bedroom · 1 bed · 1 bath,1280071,Alexis,78757,30.35992,-97.7331,Entire home/apt,85,30,5,2019-08-31,310
603084,Home in Austin · ★4.77 · 3 bedrooms · 3 beds · 2 baths,1282837,Joseph,78745,30.20451,-97.7971,Entire home/apt,191,30,96,2023-08-04,136
607536,Home in Austin · ★4.87 · 2 bedrooms · 2 beds · 1.5 baths,2546033,Adam,78723,30.30308,-97.67689,Private room,111,2,146,2023-05-30,338
609427,Guesthouse in Austin · ★4.83 · 1 bedroom · 1 bed · 1 bath,10615,Simon,78704,30.24492,-97.76119,Entire home/apt,110,30,62,2023-08-19,117
609618,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 2 baths,2989106,Janet,78722,30.29991,-97.71398,Private room,70,2,28,2019-12-09,0
622495,Condo in Austin · ★4.93 · 1 bedroom · 2 beds · 1 bath,12409,Flip,78705,30.28714,-97.75258,Entire home/apt,50,10,41,2023-08-09,244
628034,Bungalow in Austin · ★4.91 · 2 bedrooms · 2 beds · 2 baths,2436512,Crystal,78702,30.27191,-97.71989,Entire home/apt,166,1,670,2023-08-27,251
632659,Guesthouse in Austin · ★4.98 · 2 bedrooms · 2 beds · 1 bath,3147504,Michelle,78722,30.28273,-97.71702,Entire home/apt,187,2,435,2023-09-04,109
637480,Rental unit in Austin · ★4.80 · 1 bedroom · 1 bed · 1 bath,3179679,Jaz,78703,30.27808,-97.75098,Entire home/apt,190,3,11,2019-10-14,0
644051,Home in Austin · ★4.92 · 4 bedrooms · 6 beds · 2 baths,3222157,Tracey,78704,30.25084,-97.73897,Entire home/apt,786,2,37,2022-06-22,357
649833,Home in Austin · 2 bedrooms · 2 beds · 1.5 baths,3262147,Perry,78701,30.27508,-97.75095,Entire home/apt,899,3,1,2013-03-13,365
660425,Guest suite in Austin · ★4.91 · 2 bedrooms · 2 beds · 1 bath,3333277,Gisela,78704,30.25278,-97.77303,Entire home/apt,175,2,171,2023-04-02,130
662226,Home in Austin · ★4.96 · 2 bedrooms · 2 beds · 1 bath,543367,Mary,78757,30.33529,-97.72924,Entire home/apt,160,30,25,2023-07-02,209
662245,Condo in Austin · 2 bedrooms · 2 beds · 2 baths,3343870,Brandon,78703,30.26869,-97.75165,Entire home/apt,493,5,2,2014-03-13,0
664013,Home in Austin · ★4.83 · 1 bedroom · 1 bed · 1 private bath,265070,Lata,78733,30.34998,-97.85608,Private room,82,2,193,2023-07-29,155
666423,Home in Austin · ★4.93 · 3 bedrooms · 3 beds · 1 bath,2350380,Nessa,78704,30.24831,-97.77864,Entire home/apt,375,2,16,2022-10-24,353
666768,Cabin in Austin · ★4.90 · 1 bedroom · 1 bed,2350380,Nessa,78704,30.24747,-97.77826,Private room,100,2,10,2023-05-06,353
668239,Home in Austin · ★4.90 · 3 bedrooms · 3 beds · 1 bath,3382193,Ayann & Sebastian,78704,30.24389,-97.76607,Entire home/apt,467,3,116,2022-03-27,0
668301,Guesthouse in Austin · ★4.91 · 2 bedrooms · 2 beds · 2 baths,2885190,John & Carol,78704,30.24706,-97.75664,Entire home/apt,300,2,177,2023-06-19,20
669469,Rental unit in Austin · ★4.63 · 1 bedroom · 1 bed · 1 bath,3389824,Raquel + Jacob,78701,30.27089,-97.74113,Entire home/apt,821,1,349,2020-05-24,0
676107,Home in Austin · ★4.93 · 1 bedroom · 1 bed · 1 private bath,3434065,Leia & Keri,78748,30.15374,-97.80159,Private room,66,1,253,2020-03-13,0
676959,Guest suite in Austin · ★4.88 · 1 bedroom · 1 bed · 1 private bath,3434065,Leia & Keri,78748,30.15391,-97.80261,Private room,49,1,417,2020-02-16,1
685361,Home in Austin · ★4.89 · 4 bedrooms · 7 beds · 3.5 baths,3495665,Laura,78703,30.2803,-97.75612,Entire home/apt,1011,2,37,2022-10-09,348
685451,Campsite in Austin · ★4.90 · 1 bed · 1 bath,1568741,Jim O',78745,30.21038,-97.76873,Entire home/apt,24,2,43,2023-07-10,365
686463,Home in Austin · ★5.0 · 4 bedrooms · 3 beds · 2 baths,2157243,Sean,78704,30.25505,-97.77267,Entire home/apt,1000,2,12,2018-03-19,364
687675,Home in Austin · ★4.70 · 3 bedrooms · 3 beds · 2 baths,3509782,Meaghan,78731,30.3513,-97.76011,Entire home/apt,275,2,67,2020-02-28,0
692220,Home in Austin · ★4.68 · 1 bedroom · 2 beds · 1 bath,3539325,Garret,78704,30.23537,-97.75171,Entire home/apt,65,30,64,2022-09-30,253
693890,Rental unit in Austin · 2 bedrooms · 2 beds · 1 bath,3547591,Alana,78704,30.24313,-97.74225,Entire home/apt,545,2,0,,0
698373,Rental unit in Austin · 3 bedrooms · 3 beds · 2 baths,3579720,Ryan,78704,30.25689,-97.74658,Private room,250,3,0,,0
699018,Home in Austin · ★4.61 · 3 bedrooms · 4 beds · 1 bath,3584580,Katherine,78731,30.31268,-97.75381,Entire home/apt,148,3,62,2023-04-30,158
699485,Home in Austin · 1 bedroom · 1 bed · 1.5 baths,3587826,David,78745,30.19411,-97.78186,Entire home/apt,400,1,0,,0
701300,Home in Austin · 3 bedrooms · 3 beds · 3 baths,3598921,David,78759,30.37102,-97.74446,Entire home/apt,1250,2,0,,0
701392,Home in Austin · ★4.92 · 3 bedrooms · 3 beds · 2 baths,2207307,Elizabeth & Mike,78705,30.2991,-97.74167,Entire home/apt,228,2,142,2020-03-11,0
702474,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,3605974,Courtney,78704,30.2307,-97.76556,Private room,300,1,0,,0
702825,Home in Austin · ★4.91 · 3 bedrooms · 3 beds · 2 baths,3608356,Larry,78704,30.23573,-97.76233,Entire home/apt,250,3,254,2023-08-20,267
704589,Condo in Austin · ★4.96 · 1 bedroom · 1 bed · 1 bath,3619116,Amy,78741,30.24618,-97.72823,Entire home/apt,263,2,49,2023-05-14,353
704738,Home in Austin · ★4.86 · 4 bedrooms · 5 beds · 3 baths,2548002,Trent,78704,30.25803,-97.76974,Entire home/apt,325,30,16,2023-07-30,181
705858,Home in Austin · ★4.97 · 1 bedroom · 1 bed · 1 bath,3626574,Bill,78704,30.24654,-97.74713,Entire home/apt,193,1,866,2023-08-26,293
710276,Home in Austin · ★5.0 · 1 bedroom · 2 beds · 1 bath,1208231,Nadia,78704,30.24187,-97.77914,Entire home/apt,233,5,5,2016-03-07,0
711149,Home in Austin · 3 bedrooms · 4 beds,3659932,Ken,78734,30.3999,-97.91374,Entire home/apt,1100,1,0,,363
714922,Home in Austin · ★4.91 · 2 bedrooms · 2 beds · 1 bath,3295530,Susan,78704,30.24103,-97.76325,Entire home/apt,89,30,92,2023-06-22,119
716119,Guest suite in Austin · ★4.88 · 1 bedroom · 1 bed · 1 bath,3600437,Jake,78754,30.33652,-97.65128,Entire home/apt,149,1,265,2022-02-27,0
719298,Home in Austin · 4 bedrooms · 5 beds · 2.5 baths,2989155,Louis,78702,30.26715,-97.72527,Entire home/apt,850,4,0,,0
720315,Condo in Austin · ★4.95 · 1 bedroom · 1 bed · 1 bath,393905,David,78741,30.24538,-97.72945,Entire home/apt,200,2,129,2023-08-21,219
720369,Townhouse in Austin · ★4.94 · 3 bedrooms · 4 beds · 2.5 baths,3718168,Caren,78723,30.29409,-97.704,Entire home/apt,250,2,83,2023-03-19,121
723950,Bungalow in Austin · ★4.80 · 3 bedrooms · 3 beds · 2 baths,3742380,Paola,78702,30.25267,-97.72465,Entire home/apt,131,4,102,2023-07-31,286
726770,Home in Austin · ★4.90 · 1 bedroom · 1 bed · 1 private bath,1345415,Melissa,78722,30.30148,-97.71339,Private room,57,30,21,2022-10-22,83
727593,Home in Austin · ★5.0 · 3 bedrooms · 3 beds · 2 baths,3769789,Chris,78746,30.29727,-97.7892,Entire home/apt,5343,360,7,2015-03-19,363
727662,Bungalow in Austin · ★4.83 · 2 bedrooms · 2 beds · 1 bath,1192714,Lisa,78704,30.24039,-97.74363,Entire home/apt,263,7,48,2020-02-29,0
728728,Home in Austin · ★4.92 · 1 bedroom · 1 bed · 1 bath,3781862,Victoria,78744,30.19554,-97.69451,Private room,33,30,51,2022-10-07,343
729271,Home in Austin · ★4.71 · 2 bedrooms · 2 beds · 2 baths,3787052,Carol,78704,30.238,-97.76486,Entire home/apt,700,4,8,2018-03-13,0
731024,Home in Austin · ★4.97 · 3 bedrooms · 3 beds · 2 baths,1735494,Steph And Joey,78702,30.25275,-97.72917,Entire home/apt,500,3,32,2023-02-28,332
733203,Home in Austin · ★4.96 · 5 bedrooms · 8 beds · 2 baths,3820555,Justin&Becca,78702,30.27221,-97.72846,Entire home/apt,657,2,300,2023-08-21,345
735592,Guest suite in Austin · ★4.92 · 1 bedroom · 4 beds · 1 bath,263280,Cristen,78737,30.22242,-97.91042,Entire home/apt,200,2,39,2023-09-04,347
735659,Home in Austin · 4 bedrooms · 4 beds · 3.5 baths,3837842,Catherine,78738,30.32518,-97.97659,Entire home/apt,1200,3,0,,0
735775,Home in Austin · 3 bedrooms · 2 beds · 2 baths,3005855,Tami,78745,30.18722,-97.78813,Entire home/apt,375,3,0,,0
736279,Home in Austin · ★4.95 · 1 bedroom · 1 bed · 1 shared bath,3842544,Laura,78759,30.41276,-97.72443,Private room,70,30,19,2023-03-10,237
742593,Bungalow in Austin · ★4.97 · 4 bedrooms · 4 beds · 2 baths,2862517,Robert,78751,30.31197,-97.72955,Entire home/apt,271,3,143,2023-07-29,74
743362,Home in Austin · ★4.71 · 3 bedrooms · 3 beds · 2 baths,3893968,Scott,78744,30.19538,-97.69632,Entire home/apt,110,3,28,2023-06-04,21
746317,Home in Austin · ★4.89 · 2 bedrooms · 3 beds · 1.5 baths,1840480,Scott & Sally,78704,30.25909,-97.77017,Entire home/apt,201,4,91,2023-08-04,174
747499,Home in Austin · ★4.95 · 2 bedrooms · 2 beds · 1 bath,3924382,Phillip,78703,30.28026,-97.75703,Entire home/apt,250,3,106,2023-04-05,312
750935,Home in Austin · ★4.74 · 2 bedrooms · 3 beds · 1 bath,3948329,James,78702,30.2702,-97.72862,Entire home/apt,700,2,39,2023-03-16,250
751847,Home in Austin · ★4.94 · 4 bedrooms · 4 beds · 2 baths,487072,Greg & Amanda,78757,30.36084,-97.72593,Entire home/apt,320,45,142,2023-08-05,343
760036,Loft in Austin · ★5.0 · 1 bedroom · 1 bed · 1 bath,4005799,Gabe,78701,30.26836,-97.74724,Entire home/apt,195,14,6,2023-06-01,274
761955,Home in Austin · ★5.0 · 4 bedrooms · 4 beds · 4 baths,11762795,Mandi,78704,30.24852,-97.78277,Entire home/apt,1000,3,7,2017-03-13,365
762400,Home in Austin · ★4.91 · 4 bedrooms · 7 beds · 3 baths,1795217,Stan,78703,30.27805,-97.75752,Entire home/apt,685,2,147,2021-12-22,314
763084,Home in Austin · 5 bedrooms · 5 beds · 4 baths,4022974,Mary K.,78703,30.29624,-97.77349,Entire home/apt,1999,3,1,2014-03-11,365
765117,Home in Austin · 1 bedroom · 1 bed · 1 bath,4033615,Karen,78745,30.21366,-97.81559,Private room,106,1,0,,0
765450,Cabin in Austin · ★4.99 · 2 bedrooms · 4 beds · 1 bath,4035868,Carolyn,78756,30.32255,-97.73869,Entire home/apt,265,1,154,2023-09-03,249
771437,Home in Austin · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,4070275,Daniel,78745,30.22437,-97.78495,Private room,100,1,7,2017-10-22,0
775192,Rental unit in Austin · 1 bedroom · 1 bed · 1 bath,2438977,David,78741,30.23746,-97.7099,Private room,265,1,2,2013-03-18,0
776649,Home in Austin · ★4.91 · 4 bedrooms · 8 beds · 3 baths,1101753,John & Tina,78704,30.24369,-97.74169,Entire home/apt,3000,2,59,2019-08-04,0
781716,Home in Austin · ★4.73 · 2 bedrooms · 5 beds · 1 bath,880571,Angel,78704,30.24293,-97.76155,Entire home/apt,171,3,358,2021-08-15,68
